,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,hdi_category,stringency_category,aged_65_older_category,density_category
13421,BRA,South America,Brazil,2021-05-23,16083258.0,35819.0,65145.0,449068.0,860.0,1902.4289999999999,75664.766,168.513,306.47900000000004,2112.6710000000003,4.046,8.95,1.01,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13422,BRA,South America,Brazil,2021-05-24,16120756.0,37498.0,66195.0,449858.0,790.0,1903.0,75841.178,176.412,311.41900000000004,2116.387,3.717,8.953,1.01,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13423,BRA,South America,Brazil,2021-05-25,16194209.0,73453.0,65910.429,452031.0,2173.0,1854.4289999999999,76186.743,345.565,310.08,2126.61,10.222999999999999,8.724,1.01,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13424,BRA,South America,Brazil,2021-05-26,16274695.0,80486.0,66091.429,454429.0,2398.0,1819.714,76565.394,378.652,310.932,2137.8920000000003,11.282,8.561,1.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13425,BRA,South America,Brazil,2021-05-27,16342162.0,67467.0,64009.71400000001,456674.0,2245.0,1797.1429999999998,76882.798,317.403,301.138,2148.453,10.562000000000001,8.455,1.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13426,BRA,South America,Brazil,2021-05-28,16391930.0,49768.0,60140.143,459045.0,2371.0,1819.4289999999999,77116.93400000001,234.137,282.933,2159.6079999999997,11.155,8.56,1.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13427,BRA,South America,Brazil,2021-05-29,16471600.0,79670.0,60594.429000000004,461057.0,2012.0,1835.5710000000001,77491.747,374.81300000000005,285.07099999999997,2169.074,9.466000000000001,8.636000000000001,1.01,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13428,BRA,South America,Brazil,2021-05-30,16515120.0,43520.0,61694.570999999996,461931.0,874.0,1837.5710000000001,77696.49,204.743,290.246,2173.185,4.112,8.645,1.01,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13429,BRA,South America,Brazil,2021-05-31,16545554.0,30434.0,60685.429000000004,462791.0,860.0,1847.5710000000001,77839.66900000001,143.179,285.499,2177.231,4.046,8.692,1.01,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13430,BRA,South America,Brazil,2021-06-01,16624480.0,78926.0,61467.28599999999,465199.0,2408.0,1881.1429999999998,78210.981,371.31300000000005,289.177,2188.56,11.329,8.85,1.02,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13431,BRA,South America,Brazil,2021-06-02,16720081.0,95601.0,63626.570999999996,467706.0,2507.0,1896.714,78660.743,449.76099999999997,299.335,2200.354,11.794,8.923,1.02,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13432,BRA,South America,Brazil,2021-06-03,16803472.0,83391.0,65901.429,469388.0,1682.0,1816.286,79053.061,392.319,310.038,2208.2670000000003,7.912999999999999,8.545,1.01,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13433,BRA,South America,Brazil,2021-06-04,16841408.0,37936.0,64211.143,470842.0,1454.0,1685.286,79231.534,178.472,302.086,2215.1079999999997,6.84,7.928999999999999,1.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13434,BRA,South America,Brazil,2021-06-05,16907425.0,66017.0,62260.71400000001,472531.0,1689.0,1639.1429999999998,79542.115,310.58099999999996,292.91,2223.054,7.946000000000001,7.711,1.01,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13435,BRA,South America,Brazil,2021-06-06,16947062.0,39637.0,61706.0,473404.0,873.0,1639.0,79728.59,186.475,290.3,2227.161,4.107,7.711,1.01,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13436,BRA,South America,Brazil,2021-06-07,16984218.0,37156.0,62666.28599999999,474414.0,1010.0,1660.4289999999999,79903.393,174.803,294.818,2231.9120000000003,4.752,7.812,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13437,BRA,South America,Brazil,2021-06-08,17037129.0,52911.0,58949.857,476792.0,2378.0,1656.1429999999998,80152.31599999999,248.923,277.334,2243.1,11.187000000000001,7.791,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13438,BRA,South America,Brazil,2021-06-09,17122877.0,85748.0,57542.28599999999,479515.0,2723.0,1687.0,80555.724,403.407,270.712,2255.91,12.811,7.937,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13439,BRA,South America,Brazil,2021-06-10,17210969.0,88092.0,58213.857,482019.0,2504.0,1804.4289999999999,80970.158,414.435,273.871,2267.6910000000003,11.78,8.488999999999999,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13440,BRA,South America,Brazil,2021-06-11,17296118.0,85149.0,64958.570999999996,484235.0,2216.0,1913.286,81370.74799999999,400.589,305.60200000000003,2278.116,10.425,9.001,1.05,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13441,BRA,South America,Brazil,2021-06-12,17374818.0,78700.0,66770.429,486272.0,2037.0,1963.0,81740.997,370.249,314.126,2287.699,9.583,9.235,1.05,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13442,BRA,South America,Brazil,2021-06-13,17412766.0,37948.0,66529.143,487401.0,1129.0,1999.5710000000001,81919.526,178.52900000000002,312.991,2293.011,5.311,9.407,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13443,BRA,South America,Brazil,2021-06-14,17452612.0,39846.0,66913.429,488228.0,827.0,1973.4289999999999,82106.984,187.458,314.79900000000004,2296.901,3.891,9.283999999999999,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13444,BRA,South America,Brazil,2021-06-15,17533221.0,80609.0,70870.286,490696.0,2468.0,1986.286,82486.214,379.23,333.414,2308.512,11.610999999999999,9.345,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13445,BRA,South America,Brazil,2021-06-16,17628588.0,95367.0,72244.429,493693.0,2997.0,2025.4289999999999,82934.875,448.66,339.879,2322.612,14.1,9.529,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13446,BRA,South America,Brazil,2021-06-17,17702630.0,74042.0,70237.286,496004.0,2311.0,1997.8570000000002,83283.21,348.336,330.436,2333.484,10.872,9.399,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13447,BRA,South America,Brazil,2021-06-18,17801462.0,98832.0,72192.0,498499.0,2495.0,2037.714,83748.172,464.962,339.63199999999995,2345.222,11.738,9.587,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13448,BRA,South America,Brazil,2021-06-19,17883750.0,82288.0,72704.571,500800.0,2301.0,2075.429,84135.302,387.129,342.04400000000004,2356.047,10.825,9.764,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13449,BRA,South America,Brazil,2021-06-20,17927928.0,44178.0,73594.571,501825.0,1025.0,2060.571,84343.14,207.838,346.231,2360.869,4.822,9.693999999999999,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13450,BRA,South America,Brazil,2021-06-21,17966831.0,38903.0,73459.857,502586.0,761.0,2051.143,84526.162,183.02200000000002,345.597,2364.45,3.58,9.65,1.01,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13451,BRA,South America,Brazil,2021-06-22,18054653.0,87822.0,74490.286,504717.0,2131.0,2003.0,84939.326,413.164,350.445,2374.475,10.025,9.423,1.0,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13452,BRA,South America,Brazil,2021-06-23,18169881.0,115228.0,77327.571,507109.0,2392.0,1916.5710000000001,85481.424,542.0980000000001,363.793,2385.728,11.253,9.017000000000001,0.98,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13453,BRA,South America,Brazil,2021-06-24,18243483.0,73602.0,77264.714,509141.0,2032.0,1876.714,85827.69,346.26599999999996,363.49699999999996,2395.288,9.56,8.829,0.96,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13454,BRA,South America,Brazil,2021-06-25,18322760.0,79277.0,74471.143,511142.0,2001.0,1806.1429999999998,86200.65400000001,372.964,350.35400000000004,2404.702,9.414,8.497,0.94,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13455,BRA,South America,Brazil,2021-06-26,18386894.0,64134.0,71877.714,512735.0,1593.0,1705.0,86502.37599999999,301.723,338.154,2412.196,7.494,8.021,0.93,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13456,BRA,South America,Brazil,2021-06-27,18420598.0,33704.0,70381.429,513474.0,739.0,1664.1429999999998,86660.939,158.563,331.11400000000003,2415.673,3.477,7.829,0.91,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13457,BRA,South America,Brazil,2021-06-28,18448402.0,27804.0,68795.857,514092.0,618.0,1643.714,86791.745,130.806,323.655,2418.58,2.907,7.733,0.9,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13458,BRA,South America,Brazil,2021-06-29,18513305.0,64903.0,65521.71400000001,515985.0,1893.0,1609.714,87097.085,305.341,308.251,2427.486,8.906,7.5729999999999995,0.89,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13459,BRA,South America,Brazil,2021-06-30,18557141.0,43836.0,55322.857,518066.0,2081.0,1565.286,87303.315,206.229,260.27,2437.276,9.79,7.364,0.88,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13460,BRA,South America,Brazil,2021-07-01,18622304.0,65163.0,54117.28599999999,520095.0,2029.0,1564.8570000000002,87609.879,306.564,254.59799999999998,2446.822,9.546,7.362,0.88,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13461,BRA,South America,Brazil,2021-07-02,18687469.0,65165.0,52101.28599999999,521952.0,1857.0,1544.286,87916.45199999999,306.573,245.114,2455.558,8.736,7.265,0.88,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13462,BRA,South America,Brazil,2021-07-03,18742025.0,54556.0,50733.0,523587.0,1635.0,1550.286,88173.114,256.66200000000003,238.67700000000002,2463.25,7.692,7.292999999999999,0.88,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13463,BRA,South America,Brazil,2021-07-04,18769808.0,27783.0,49887.143,524417.0,830.0,1563.286,88303.821,130.707,234.697,2467.155,3.905,7.355,0.88,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13464,BRA,South America,Brazil,2021-07-05,18792511.0,22703.0,49158.429000000004,525112.0,695.0,1574.286,88410.629,106.80799999999999,231.269,2470.425,3.27,7.406000000000001,0.88,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13465,BRA,South America,Brazil,2021-07-06,18855015.0,62504.0,48815.71400000001,526892.0,1780.0,1558.1429999999998,88704.683,294.05400000000003,229.657,2478.799,8.374,7.33,0.88,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13466,BRA,South America,Brazil,2021-07-07,18909037.0,54022.0,50270.857,528540.0,1648.0,1496.286,88958.83300000001,254.15,236.503,2486.552,7.752999999999999,7.039,0.88,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13467,BRA,South America,Brazil,2021-07-08,18962762.0,53725.0,48636.857,530179.0,1639.0,1440.5710000000001,89211.586,252.753,228.815,2494.263,7.711,6.777,0.88,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13468,BRA,South America,Brazil,2021-07-09,19020499.0,57737.0,47575.71400000001,531688.0,1509.0,1390.8570000000002,89483.214,271.628,223.82299999999998,2501.362,7.099,6.542999999999999,0.88,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13469,BRA,South America,Brazil,2021-07-10,19069003.0,48504.0,46711.143,532893.0,1205.0,1329.4289999999999,89711.40400000001,228.19,219.75599999999997,2507.031,5.669,6.254,0.88,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13470,BRA,South America,Brazil,2021-07-11,19089940.0,20937.0,45733.143,533488.0,595.0,1295.857,89809.903,98.5,215.155,2509.83,2.799,6.096,1.03,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
13471,BRA,South America,Brazil,2021-07-12,19106971.0,17031.0,44922.857,534233.0,745.0,1303.0,89890.02699999999,80.123,211.343,2513.335,3.505,6.13,1.03,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado
